2.199899999999999911e-01
6.199700000000000211e-01
1.019950000000000134e+00
1.419929999999999914e+00
1.819910000000000139e+00
2.219889999999999919e+00
2.619870000000000143e+00
3.019849999999999923e+00
3.419830000000000148e+00
3.819810000000000372e+00
4.219789999999999708e+00
4.619769999999999044e+00
5.019749999999999268e+00
5.419729999999999492e+00
5.819709999999998828e+00
6.219689999999999053e+00
6.619669999999999277e+00
7.019649999999999501e+00
7.419629999999999725e+00
7.819609999999999062e+00
8.219590000000000174e+00
8.619569999999999510e+00
9.019549999999998846e+00
9.419529999999999959e+00
9.819509999999999295e+00
1.021948999999999863e+01
1.061946999999999974e+01
1.101944999999999908e+01
1.141942999999999842e+01
1.181940999999999953e+01
1.221938999999999886e+01
1.261936999999999998e+01
1.301934999999999931e+01
1.341932999999999865e+01
1.381930999999999976e+01
1.421928999999999910e+01
1.461927000000000021e+01
1.501924999999999955e+01
1.541922999999999888e+01
1.581920999999999999e+01
1.621919000000000111e+01
1.661917000000000044e+01
1.701914999999999978e+01
1.741912999999999911e+01
1.781910999999999845e+01
1.821908999999999779e+01
1.861907000000000068e+01
1.901905000000000001e+01
1.941902999999999935e+01
1.981900999999999868e+01
2.021898999999999802e+01
2.061897000000000091e+01
2.101895000000000024e+01
2.141892999999999958e+01
2.181890999999999892e+01
2.221888999999999825e+01
2.261886999999999759e+01
2.301885000000000048e+01
2.341882999999999981e+01
2.381880999999999915e+01
2.421878999999999849e+01
2.461876999999999782e+01
2.501875000000000071e+01
2.541873000000000005e+01
2.581870999999999938e+01
2.621868999999999872e+01
2.661866999999999805e+01
2.701865000000000094e+01
2.741863000000000028e+01
2.781860999999999962e+01
2.821858999999999895e+01
2.861856999999999829e+01
2.901855000000000118e+01
2.941853000000000051e+01
2.981850999999999985e+01
3.021848999999999918e+01
3.061846999999999852e+01
3.101844999999999786e+01
3.141843000000000075e+01
3.181841000000000008e+01
3.221838999999999942e+01
3.261837000000000586e+01
3.301835000000000520e+01
3.341833000000000453e+01
3.381831000000000387e+01
3.421829000000000320e+01
3.461827000000000254e+01
3.501825000000000188e+01
3.541823000000000121e+01
3.581821000000000055e+01
